,Age,Previously_Insured,Vehicle_Damage,Policy_Sales_Channel,Age30,Age3059,Age1,Age4,AgeResponse,myvariable2,myvariable5,myvariable6,myvariable7,myvariable8,Vehicle_Age_1-2 Year,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years,Region_Code_high mid,Region_Code_low,Region_Code_low mid,Region_Code_mid,Region_Code_unknown,Region_Code_very low,pred,prob,real,result,TP,TN,FP,FN
338370,4.0943445622221,0,1,0.2049303496730699,1,False,False,False,0.13606911447084233,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6528052070799876,0,False,0,0,1,0
180609,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
193753,3.8501476017100584,0,1,0.2049303496730699,1,True,False,True,0.19796954314720813,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7573743554652203,0,False,0,0,1,0
119501,3.1354942159291497,1,0,0.2049303496730699,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0071677593078743225,0,True,0,1,0,0
40009,2.995732273553991,0,1,0.02736646630503836,0,False,True,False,0.029036004645760744,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.32845182911163706,0,True,0,1,0,0
103667,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
173775,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.009410495380634877,0,True,0,1,0,0
64027,3.9318256327243257,0,1,0.2049303496730699,1,True,False,True,0.1989795918367347,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7515953936032436,0,False,0,0,1,0
44156,3.9512437185814275,0,1,0.2049303496730699,1,True,False,True,0.18057285180572852,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7470405261876403,1,True,1,0,0,0
40080,3.713572066704308,0,1,0.2049303496730699,1,True,False,True,0.22111553784860558,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7787772907790966,0,False,0,0,1,0
118186,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
53851,3.9889840465642745,0,1,0.2049303496730699,1,True,False,True,0.17804154302670624,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7277176735068963,0,False,0,0,1,0
265437,3.332204510175204,0,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.23352911336237142,0,True,0,1,0,0
33781,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
60730,2.995732273553991,0,1,0.02736646630503836,0,False,True,False,0.029036004645760744,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.32845182911163706,0,True,0,1,0,0
16422,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
64331,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002317735176055895,0,True,0,1,0,0
326036,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7877329665818664,0,False,0,0,1,0
76623,4.02535169073515,1,0,0.2049303496730699,1,True,False,False,0.17158671586715868,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.009383513787606096,0,True,0,1,0,0
173372,3.5553480614894135,1,0,0.02736646630503836,1,True,False,True,0.21850079744816586,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.009075068308374835,0,True,0,1,0,0
294529,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
327077,3.5263605246161616,1,0,0.02736646630503836,1,True,False,True,0.22063037249283668,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.008354729737685293,0,True,0,1,0,0
224301,3.6635616461296463,0,1,0.2049303496730699,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7657894732816877,1,True,1,0,0,0
211924,4.02535169073515,0,1,0.2049303496730699,1,True,False,False,0.17158671586715868,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7547964390630795,0,False,0,0,1,0
55289,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.766646173202491,0,False,0,0,1,0
291552,3.4339872044851463,0,1,0.2049303496730699,1,True,False,False,0.15244755244755245,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.7654851408444575,0,False,0,0,1,0
239173,4.23410650459726,1,0,0.2049303496730699,1,False,False,False,0.08469945355191257,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.009661574060830106,0,True,0,1,0,0
41629,4.174387269895637,0,1,0.2049303496730699,1,False,False,False,0.138328530259366,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6941290126406904,0,False,0,0,1,0
191710,3.6109179126442243,0,1,0.2049303496730699,1,True,False,True,0.20699708454810495,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7632262423025687,1,True,1,0,0,0
298639,3.4965075614664802,0,1,0.02736646630503836,1,True,False,True,0.20087976539589442,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.6133230201124097,0,False,0,0,1,0
32731,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
108340,3.58351893845611,0,1,0.2049303496730699,1,True,False,True,0.21706586826347304,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7655304582035408,0,False,0,0,1,0
141365,3.8501476017100584,1,0,0.2049303496730699,1,True,False,True,0.19796954314720813,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.008527865486138271,0,True,0,1,0,0
29644,3.4011973816621555,1,0,0.02736646630503836,0,False,False,False,0.13688212927756654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004512027647690275,0,True,0,1,0,0
185353,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
161418,4.23410650459726,0,1,0.2049303496730699,1,False,False,False,0.08469945355191257,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.584934278011051,1,True,1,0,0,0
376144,4.110873864173311,0,1,0.2049303496730699,1,False,False,False,0.11294117647058824,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6323990385284681,0,False,0,0,1,0
197671,3.8501476017100584,0,0,0.11884411884411884,1,True,False,True,0.19796954314720813,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.14401319155988596,0,True,0,1,0,0
196044,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7762050506865402,1,True,1,0,0,0
240480,4.204692619390966,1,0,0.11884411884411884,1,False,False,False,0.09064327485380116,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.005285234020374321,0,True,0,1,0,0
180365,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
150983,3.2188758248682006,0,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.20486144860096134,0,True,0,1,0,0
206129,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
105826,3.1354942159291497,0,1,0.2049303496730699,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.4907850869448089,0,True,0,1,0,0
368499,4.189654742026425,0,1,0.2049303496730699,1,False,False,False,0.082010582010582,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5801696880959937,0,False,0,0,1,0
136603,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.758382520407038,0,False,0,0,1,0
334542,3.58351893845611,0,1,0.2049303496730699,1,True,False,True,0.21706586826347304,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7825236527236913,0,False,0,0,1,0
978,3.4965075614664802,0,1,0.2049303496730699,1,True,False,True,0.20087976539589442,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7666855583085049,1,True,1,0,0,0
126564,3.9318256327243257,1,0,0.2049303496730699,1,True,False,True,0.1989795918367347,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.007665940324172531,0,True,0,1,0,0
362495,3.6888794541139363,0,1,0.2049303496730699,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7803889474310581,0,False,0,0,1,0
54092,3.2188758248682006,1,0,0.2049303496730699,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0063417229148957,0,True,0,1,0,0
295238,3.4965075614664802,0,1,0.2049303496730699,1,True,False,True,0.20087976539589442,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.7781282690352537,1,True,1,0,0,0
141686,3.7376696182833684,1,0,0.02736646630503836,1,True,False,True,0.19020172910662825,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.005936177663788162,0,True,0,1,0,0
361720,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7625814693231371,0,False,0,0,1,0
377150,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.787730716001443,0,False,0,0,1,0
196259,4.23410650459726,0,1,0.2049303496730699,1,False,False,False,0.08469945355191257,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.600731686148127,0,False,0,0,1,0
333259,3.6888794541139363,1,0,0.11884411884411884,1,True,False,True,0.2245762711864407,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.008691485886680705,0,True,0,1,0,0
128742,3.4011973816621555,0,1,0.02736646630503836,0,False,False,False,0.13688212927756654,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.6558464927578271,0,False,0,0,1,0
334688,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7475974393848521,1,True,1,0,0,0
290326,3.784189633918261,1,0,0.02736646630503836,1,True,False,True,0.22980251346499103,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.00745426517073132,0,True,0,1,0,0
283308,3.091042453358316,0,1,0.02736646630503836,0,False,True,False,0.03658094893154654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4125200876084256,0,True,0,1,0,0
5231,4.23410650459726,0,0,0.11884411884411884,1,False,False,False,0.08469945355191257,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.13456356865519997,0,True,0,1,0,0
298329,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.001230302834508504,0,True,0,1,0,0
207442,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7435627594875602,0,False,0,0,1,0
108586,4.04305126783455,1,0,0.11884411884411884,1,True,False,False,0.13980582524271845,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.00522641585643684,0,True,0,1,0,0
250848,3.6888794541139363,0,1,0.2049303496730699,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.785166059202131,0,False,0,0,1,0
332698,4.04305126783455,1,1,0.2049303496730699,1,True,False,False,0.13980582524271845,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.03342720738053673,1,False,0,0,0,1
243999,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7877329665818664,0,False,0,0,1,0
111019,4.30406509320417,0,1,0.2049303496730699,1,False,False,False,0.08139534883720931,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5668384363207134,0,False,0,0,1,0
45033,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
98083,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0015817271252523003,0,True,0,1,0,0
134225,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7877329665818664,0,False,0,0,1,0
289422,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
111719,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
348045,3.784189633918261,0,1,0.2049303496730699,1,True,False,True,0.22980251346499103,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7866207486776063,0,False,0,0,1,0
172763,3.7612001156935624,1,0,0.2049303496730699,1,True,False,True,0.2502218278615794,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.01082977034326858,0,True,0,1,0,0
379126,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7896902710447972,0,False,0,0,1,0
65374,4.04305126783455,0,1,0.2049303496730699,1,True,False,False,0.13980582524271845,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.71746893646201,0,False,0,0,1,0
365070,3.8918202981106265,0,1,0.11884411884411884,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7284248846284356,0,False,0,0,1,0
98274,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7897443119705574,1,True,1,0,0,0
148683,3.044522437723423,0,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.10411679157138512,0,True,0,1,0,0
64180,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
59083,3.9512437185814275,0,1,0.2049303496730699,1,True,False,True,0.18057285180572852,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7508100768550751,0,False,0,0,1,0
87841,4.31748811353631,0,1,0.2049303496730699,1,False,False,False,0.07103825136612021,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.5450765772480485,0,False,0,0,1,0
31391,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002317735176055895,0,True,0,1,0,0
317955,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.758382520407038,1,True,1,0,0,0
121714,3.713572066704308,0,1,0.2049303496730699,1,True,False,True,0.22111553784860558,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7697963288872177,0,False,0,0,1,0
26584,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
91905,4.356708826689592,0,1,0.2049303496730699,1,False,False,False,0.07006369426751592,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5528706498522493,0,False,0,0,1,0
266549,3.9889840465642745,1,1,0.2049303496730699,1,True,False,True,0.17804154302670624,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.07344744742620357,0,True,0,1,0,0
127969,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0060627242322716735,0,True,0,1,0,0
19961,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.436969690782248,0,True,0,1,0,0
344075,3.9318256327243257,1,0,0.11884411884411884,1,True,False,True,0.1989795918367347,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.004986822139363327,0,True,0,1,0,0
333870,3.9889840465642745,1,0,0.2049303496730699,1,True,False,True,0.17804154302670624,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.007181035897716765,0,True,0,1,0,0
118676,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.002505848552094135,0,True,0,1,0,0
120540,3.6635616461296463,0,1,0.2049303496730699,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7657894732816877,0,False,0,0,1,0
283318,3.713572066704308,0,1,0.2049303496730699,1,True,False,True,0.22111553784860558,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7697963288872177,1,True,1,0,0,0
317567,4.290459441148391,0,1,0.2049303496730699,1,False,False,False,0.08368200836820083,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5741977703587477,1,True,1,0,0,0
38469,3.7376696182833684,1,0,0.2049303496730699,1,True,False,True,0.19020172910662825,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.009625370567634527,0,True,0,1,0,0
9832,3.4011973816621555,1,0,0.02736646630503836,0,False,False,False,0.13688212927756654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.005950380340503273,0,True,0,1,0,0
82742,4.204692619390966,1,0,0.2049303496730699,1,False,False,False,0.09064327485380116,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.009815632211581106,0,True,0,1,0,0
204281,3.713572066704308,1,0,0.2049303496730699,1,True,False,True,0.22111553784860558,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.012492662080853416,0,True,0,1,0,0
271267,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
171190,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.009410495380634877,0,True,0,1,0,0
245117,3.6635616461296463,0,1,0.2049303496730699,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7559356864151069,0,False,0,0,1,0
113499,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7570696857507039,0,False,0,0,1,0
186117,4.110873864173311,0,1,0.11884411884411884,1,False,False,False,0.11294117647058824,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5884453130755464,1,True,1,0,0,0
43537,3.7612001156935624,0,0,0.2049303496730699,1,True,False,True,0.2502218278615794,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.25138839932502205,0,True,0,1,0,0
47421,3.912023005428146,0,1,0.2049303496730699,1,True,False,True,0.19757575757575757,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7461068620737366,0,False,0,0,1,0
215794,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0032322886912795512,0,True,0,1,0,0
295349,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002033030669533628,0,True,0,1,0,0
89562,4.04305126783455,0,0,0.2049303496730699,1,True,False,False,0.13980582524271845,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.1596896389964929,0,True,0,1,0,0
222341,4.189654742026425,1,0,0.2049303496730699,1,False,False,False,0.082010582010582,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0023345532845372883,0,True,0,1,0,0
256104,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0015817271252523003,0,True,0,1,0,0
101209,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
104193,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.787730716001443,0,False,0,0,1,0
264871,3.367295829986474,0,1,0.02736646630503836,0,False,False,False,0.11088295687885011,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.5507504777046907,0,False,0,0,1,0
206978,3.8066624897703196,0,1,0.11884411884411884,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7497670459271402,1,True,1,0,0,0
164963,3.7612001156935624,0,1,0.11884411884411884,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7830005417847963,1,True,1,0,0,0
325443,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
16764,3.4011973816621555,0,1,0.02736646630503836,0,False,False,False,0.13688212927756654,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.6954682625666078,1,True,1,0,0,0
378307,3.784189633918261,0,1,0.11884411884411884,1,True,False,True,0.22980251346499103,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7765824371809991,0,False,0,0,1,0
372221,3.367295829986474,0,1,0.2049303496730699,0,False,False,False,0.11088295687885011,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.7802165429455544,0,False,0,0,1,0
304687,3.9318256327243257,1,0,0.2049303496730699,1,True,False,True,0.1989795918367347,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.007665940324172531,0,True,0,1,0,0
152518,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.760106194601772,0,False,0,0,1,0
292779,4.330733340286331,0,1,0.2049303496730699,1,False,False,False,0.0903954802259887,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5690006354939128,1,True,1,0,0,0
150771,3.713572066704308,1,0,0.2049303496730699,1,True,False,True,0.22111553784860558,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.014660401210704145,0,True,0,1,0,0
105362,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7830936228841249,0,False,0,0,1,0
378989,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7945880141398506,0,False,0,0,1,0
348142,3.4965075614664802,0,0,0.11884411884411884,1,True,False,True,0.20087976539589442,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.3682745602949521,0,True,0,1,0,0
227886,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7657894732816877,0,False,0,0,1,0
12155,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0018256853619458197,0,True,0,1,0,0
200162,4.23410650459726,1,0,0.11884411884411884,1,False,False,False,0.08469945355191257,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.005131175869623321,0,True,0,1,0,0
120286,3.6635616461296463,1,0,0.2049303496730699,1,True,False,True,0.209919261822376,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.01354748545337807,0,True,0,1,0,0
115202,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00526792161668175,0,True,0,1,0,0
277261,4.143134726391533,0,1,0.2049303496730699,1,False,False,False,0.09832134292565947,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.5720328803149171,0,False,0,0,1,0
251982,3.7376696182833684,1,0,0.11884411884411884,1,True,False,True,0.19020172910662825,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.00754471610203598,0,True,0,1,0,0
71460,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0028532785068788196,0,True,0,1,0,0
143099,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7862624883796592,0,False,0,0,1,0
82820,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
143752,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7570696857507039,0,False,0,0,1,0
119230,4.060443010546419,0,1,0.11884411884411884,1,True,False,False,0.16764132553606237,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7229942157411919,0,False,0,0,1,0
356061,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0019201459173087952,0,True,0,1,0,0
378159,3.258096538021482,1,0,0.11884411884411884,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.008292951782400767,0,True,0,1,0,0
200134,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.014082568226480203,0,True,0,1,0,0
191356,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7877329665818664,0,False,0,0,1,0
37466,3.58351893845611,1,0,0.02736646630503836,1,True,False,True,0.21706586826347304,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.009075068308374835,0,True,0,1,0,0
