rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
50,677,60,0,0,0,0,0,0,-71,0,11,0,4,0,43,0,247,0,202,0,194,0,2,11,10,128,1,239,0,194,19,10,1,0,201,0,228,0,153,0,205,0,14,247,194,0,3,0,38,1,1,U,C,N,10647,18439,1895,1835,18363,10608,52,525,303,701,350,50,738,382,53,U,GREAT LAKES AREA,N,N,30,4,3,WCMB,1,0,O,2,S,U,5,M,6,2,I,A,0,J,U,U,U,U,U,Y,11,1004453
56,240,53,0,0,0,0,0,3,92,5,6,0,2,0,20,0,88,0,43,0,63,0,0,0,0,24,0,78,0,54,5,3,0,0,77,0,112,0,18,0,20,0,8,88,63,0,0,0,40,1,1,U,A,N,5158,12490,2062,2031,12490,5158,72,446,184,209,94,54,268,138,58,T,SOUTHWEST AREA,Y,N,60,2,2,WCMB,1,0,O,4,S,U,2,M,6,1,C,A,0,N,U,U,U,U,U,Y,638,1004472
80,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,1,N,GA,Y,4894,16567,2186,2094,16267,4811,95,739,219,498,165,66,658,211,88,S,DALLAS AREA,Y,R,10,3,2,WC,1,1,O,2,M,U,3,M,6,1,C,O,0,N,U,U,U,U,U,Y,0,1004477
53,228,70,0,0,0,0,0,0,-182,0,2,0,0,0,5,0,73,0,12,0,67,0,1,27,26,5,0,154,0,75,25,25,1,1,58,0,208,0,20,0,21,0,2,73,67,0,2,1,40,2,2,Y,C,N,1947,6438,1825,1768,6438,1947,49,179,54,288,88,53,309,71,53,S,DALLAS AREA,Y,N,150,4,2,WCMB,0,0,O,7,S,S,2,M,5,2,C,A,0,N,U,Y,Y,U,U,Y,473,1004482
30,51,30,0,0,0,0,0,0,-36,0,1,0,0,0,6,0,27,0,4,0,21,0,1,2,1,2,0,23,0,8,7,8,1,1,19,0,25,0,5,0,5,0,1,27,21,0,0,0,36,2,2,N,A,N,807,1729,1136,1094,1712,800,32,50,24,63,28,31,54,24,31,S,CALIFORNIA NORTH AREA,Y,N,30,2,1,WC,0,0,O,15,S,M,4,M,9,1,H,A,0,G,U,U,U,U,U,Y,690,1004487
87,1137,50,2,86,24,24,0,0,249,25,3,0,20,0,48,0,311,0,100,0,240,0,1,6,6,42,0,560,0,256,67,63,39,74,204,0,472,0,135,0,344,0,23,311,240,0,7,0,34,1,1,N,C,N,10725,30268,3098,3046,30123,10676,95,941,334,1054,380,79,1044,383,83,T,CENTRAL/SOUTH TEXAS AREA,Y,R,100,5,5,WCMB,0,0,O,4,M,B,1,M,6,1,C,B,0,N,U,U,U,U,U,Y,55,1004495
42,182,40,0,5,2,2,0,0,19,-3,12,0,1,0,13,0,62,0,32,0,41,0,0,0,0,18,0,71,0,20,6,5,0,0,41,0,71,0,12,0,19,0,13,62,41,0,0,0,36,1,1,N,A,N,7738,20073,2858,2784,19893,7671,82,585,226,176,79,43,321,132,50,T,DC/MARYLAND/VIRGINIA AREA,Y,N,60,2,2,WCMB,1,0,O,13,S,U,3,M,6,1,C,A,0,I,U,U,U,U,U,Y,254,1004498
158,1273,140,7,25,4,4,0,17,126,3,5,0,10,0,63,0,374,0,74,0,298,0,1,2,2,27,0,631,0,237,32,30,4,6,348,0,824,0,22,0,44,0,15,374,298,0,6,0,38,3,3,Y,A,N,8747,24399,4052,3919,23806,8499,157,952,340,1231,394,156,1306,418,198,T,OHIO AREA,Y,N,150,5,4,WCMB,0,0,O,7,S,M,2,M,9,1,C,A,0,D,U,U,Y,Y,Y,Y,149,1004506
49,1840,50,1,1,0,0,0,0,-146,1,11,0,17,0,127,0,624,0,226,0,473,0,9,19,15,103,1,647,0,552,124,101,46,124,157,0,269,0,527,0,930,0,28,624,473,0,18,0,38,1,1,N,A,N,16806,33902,1440,1404,33899,16804,41,997,494,1888,754,48,1703,717,53,S,TENNESSEE AREA,T,R,130,9,7,WCMB,0,0,O,1,S,S,1,M,7,1,C,A,0,N,U,U,U,U,U,Y,15,1004511
53,265,60,0,0,0,0,0,2,-184,-3,7,0,1,0,26,0,109,0,51,0,80,0,0,0,0,20,0,89,0,84,4,3,1,0,111,0,154,0,13,0,18,0,7,109,80,0,0,1,33,2,2,N,A,N,4681,9672,2083,2008,9633,4659,72,344,166,327,148,54,498,210,79,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,30,3,2,WC,1,1,O,6,S,M,3,M,6,1,C,A,1,N,U,U,U,U,U,Y,482,1004512
30,256,30,0,0,0,0,0,0,48,0,2,0,1,0,8,0,75,0,6,0,64,0,0,0,0,1,0,149,0,22,14,28,2,5,62,0,154,0,8,0,16,0,3,75,64,0,0,1,33,2,2,U,A,N,2055,5018,1005,966,4987,2041,30,156,64,240,80,31,216,77,31,C,MIDWEST AREA,Y,N,30,1,1,WC,1,0,O,7,S,S,2,M,9,1,C,A,1,S,Y,Y,U,U,U,Y,1018,1004513
50,26,60,0,0,0,0,0,0,14,0,3,0,1,0,2,0,22,0,2,0,18,0,0,0,0,2,0,9,0,0,3,2,0,0,7,0,4,0,12,0,5,0,3,22,18,0,0,1,40,2,2,N,A,N,591,1612,1515,1411,1476,558,52,55,21,21,18,50,28,23,50,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,30,1,1,WC,1,0,O,8,S,M,2,M,6,1,C,A,0,N,U,U,U,Y,Y,Y,1187,1004514
31,147,29,1,0,0,0,0,0,-52,-5,0,0,1,0,7,0,38,0,13,0,31,0,0,0,0,8,0,54,0,19,8,6,0,0,30,0,50,0,14,0,22,0,1,38,31,0,0,0,36,1,1,N,A,N,2814,5576,1359,1322,5571,2809,40,169,85,165,80,33,169,84,33,T,CENTRAL/SOUTH TEXAS AREA,N,N,30,2,1,WC,1,1,O,1,M,M,6,M,9,2,I,L,0,N,U,U,U,U,U,Y,1075,1004515
36,86,17,1,46,17,17,0,0,97,32,0,0,3,0,8,0,49,0,0,0,37,0,0,0,0,0,0,54,0,0,0,0,0,0,33,0,50,0,4,0,4,0,4,49,37,0,0,1,36,1,1,U,A,N,1092,2512,997,943,2378,1042,28,70,31,53,24,26,43,22,22,C,MIDWEST AREA,N,N,30,1,1,WC,0,0,O,2,S,B,1,M,3,2,C,A,0,N,U,U,U,U,U,Y,1080,1004519
51,249,50,1,0,0,0,0,0,188,3,3,0,0,0,11,0,97,0,11,0,83,0,0,0,0,5,0,125,0,21,22,29,3,13,63,0,87,0,29,0,59,0,3,97,83,0,0,0,33,1,1,U,A,N,6631,14134,2006,1934,13937,6534,60,436,204,186,89,51,214,103,50,U,NORTHWEST/ROCKY MOUNTAIN AREA,N,R,40,3,3,WC,0,0,O,4,M,S,2,M,5,1,C,I,0,N,U,U,U,U,U,Y,619,1004527
95,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,3,Y,B,N,10521,22613,3668,3575,22344,10399,94,588,274,0,0,95,22,12,95,T,NORTH FLORIDA AREA,Y,N,30,2,2,WC,1,0,O,2,S,M,2,M,8,2,I,A,0,F,U,U,U,Y,Y,Y,1182,1004530
49,624,45,1,38,13,13,0,0,365,40,2,0,4,0,24,0,129,0,63,0,100,0,0,0,0,35,0,99,0,73,29,34,19,18,46,0,50,0,116,0,121,0,6,129,100,0,1,0,35,2,1,U,A,N,4420,9790,1042,984,9747,4394,43,424,191,502,278,36,858,372,44,S,MIDWEST AREA,Y,N,150,5,3,WCMB,1,1,O,15,S,M,4,M,6,2,C,A,0,U,U,U,U,U,Y,Y,55,1004533
32,244,32,0,0,0,0,0,0,-26,0,3,0,5,0,17,0,121,0,44,0,97,0,0,0,0,25,0,97,0,57,21,11,1,1,112,0,132,0,29,0,22,0,8,121,97,0,1,1,39,2,2,N,A,N,5584,10456,1424,1366,10455,5583,36,275,147,252,160,32,348,217,41,S,MIDWEST AREA,Y,N,200,7,5,WCMB,1,0,O,2,S,A,3,M,6,2,C,A,0,N,U,U,U,U,U,Y,64,1004541
33,28,32,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,2,N,A,N,1982,4086,1391,1332,4033,1960,35,106,52,37,26,32,59,38,39,S,MIDWEST AREA,Y,N,150,5,4,WCMB,1,0,O,2,S,A,3,M,6,2,C,A,0,N,U,U,U,U,U,Y,168,1004542
32,160,25,2,5,2,2,0,2,28,9,3,0,0,0,11,0,64,0,10,0,49,0,0,0,0,5,0,81,0,12,2,2,0,0,34,0,42,0,24,0,50,0,3,64,49,0,0,1,37,1,1,U,A,N,2258,4113,1063,1005,4013,2188,30,122,66,150,75,28,136,68,28,S,GREAT LAKES AREA,Y,N,30,1,1,WC,1,0,O,2,S,A,2,M,7,2,C,A,0,N,Y,Y,U,U,U,Y,1124,1004550
85,126,95,0,0,0,0,0,0,-54,0,3,0,0,0,27,0,73,0,22,0,43,0,0,0,0,18,0,64,0,10,11,15,1,1,53,0,64,0,7,0,9,0,3,73,43,0,0,0,37,1,1,Y,B,N,6019,20299,3940,3834,19856,5902,106,552,164,144,61,85,171,69,86,U,NEW YORK CITY AREA,Y,N,200,4,4,WCMB,0,0,O,7,M,M,4,M,6,1,B,C,0,D,U,U,U,U,U,Y,140,1004552
36,180,45,0,4,2,2,0,0,-32,-2,5,0,0,0,10,0,62,0,8,0,48,0,0,0,0,5,0,105,0,8,2,2,0,0,51,0,97,0,4,0,16,0,5,62,48,0,0,1,39,2,1,U,BA,N,1083,2988,947,878,2969,1073,32,110,40,191,56,37,197,66,37,T,DC/MARYLAND/VIRGINIA AREA,Y,N,30,1,1,WC,1,0,O,3,S,M,2,M,9,1,C,A,0,U,U,Y,Y,U,U,Y,1184,1004554
72,506,60,0,72,22,22,0,0,-232,-22,1,0,4,0,14,0,198,0,17,0,179,0,0,0,0,5,0,342,0,53,16,9,1,5,191,0,388,0,5,0,7,0,5,198,179,0,2,1,37,3,3,Y,A,N,5427,12813,2010,1922,12577,5335,55,359,152,583,212,80,485,179,66,S,DALLAS AREA,Y,N,150,2,2,WCMB,1,1,O,4,S,M,3,M,7,2,I,A,0,U,U,U,U,Y,Y,Y,437,1004559
51,263,50,0,0,0,0,0,0,-35,-8,3,0,2,0,14,0,57,0,101,0,40,0,0,0,0,51,0,66,0,127,4,4,1,4,90,0,153,0,31,0,40,0,5,57,40,0,0,0,39,2,1,Y,BA,N,5026,8710,1761,1686,8565,4944,48,245,141,275,114,54,309,155,59,U,SOUTHWEST AREA,N,N,130,5,4,WCMB,0,0,O,5,S,U,3,M,2,2,C,A,0,H,U,U,U,U,U,Y,178,1004563
42,150,30,1,30,11,11,0,0,-86,-9,2,0,2,0,8,0,89,0,14,0,79,0,1,11,10,8,0,104,0,12,8,11,2,2,52,0,68,0,37,0,47,0,4,89,79,0,1,0,35,1,1,U,A,N,2173,4820,1115,1083,4807,2168,32,141,64,179,97,45,140,74,39,S,GREAT LAKES AREA,Y,R,10,2,2,WC,1,1,O,5,S,S,1,M,6,2,C,A,0,G,U,U,U,U,U,Y,652,1004565
35,53,35,0,0,0,0,0,0,32,0,1,0,0,0,8,0,28,0,15,0,20,0,0,0,0,13,0,26,0,4,4,3,1,1,15,0,16,0,10,0,14,0,1,28,20,0,0,1,37,2,2,Y,A,N,5525,11859,1964,1763,11776,5464,49,327,152,42,25,35,161,81,37,T,NEW ENGLAND AREA,Y,N,30,1,1,WC,0,0,O,5,S,M,4,M,9,1,C,A,0,S,U,U,Y,U,Y,Y,1122,1004577
37,789,36,0,3,1,0,0,0,-24,-1,2,0,7,0,83,1,260,2,37,0,169,1,10,11,7,13,0,520,1,102,5,9,9,32,142,0,356,0,63,1,266,1,9,262,170,0,3,0,37,1,1,U,A,N,4787,15906,1562,1506,15779,4738,42,438,132,797,211,37,764,209,37,C,HOUSTON AREA,T,N,100,2,2,WCMB,0,0,O,3,M,M,2,M,9,1,C,B,0,J,Y,U,U,U,U,Y,215,1004581
113,1255,95,1,0,0,0,0,27,-135,-21,10,0,7,0,57,0,336,2,136,0,267,2,5,13,10,55,1,488,8,310,108,199,61,175,191,0,368,0,205,2,429,8,17,338,269,0,6,1,37,2,2,U,BA,N,10213,24626,2522,2467,24406,10119,68,678,281,1300,488,120,1442,555,137,R,DALLAS AREA,Y,R,130,4,4,WCMB,0,0,O,9,S,M,3,M,6,1,C,A,0,N,U,U,U,U,U,Y,180,1004583
44,188,30,0,39,14,14,0,0,-84,-14,3,0,0,0,26,0,114,0,12,0,85,0,0,0,0,8,0,159,0,15,3,0,0,0,56,0,116,0,37,0,58,0,4,114,85,0,0,0,39,1,1,N,B,N,2447,9597,2310,2219,9292,2379,60,251,64,216,78,48,190,65,45,S,SOUTHWEST AREA,Y,N,30,2,1,WC,0,0,O,10,S,M,3,M,6,3,I,A,0,H,U,U,U,U,U,Y,1024,1004584
143,700,93,0,84,34,33,1,12,148,-12,12,0,7,0,28,0,156,1,48,0,112,1,1,2,1,18,0,136,2,95,14,6,6,15,115,0,190,2,41,0,41,0,20,157,112,0,2,0,33,1,1,Y,B,N,2926,6126,1091,1023,5998,2851,93,545,259,203,96,58,368,174,61,T,MIDWEST AREA,Y,N,100,4,3,WCMB,1,0,O,11,S,M,2,M,7,1,C,A,0,U,U,U,Y,Y,U,Y,29,1004585
51,157,50,0,0,0,0,0,0,-12,0,2,0,6,0,6,0,68,0,18,0,54,0,0,0,0,10,0,76,0,21,14,12,2,2,59,0,75,0,12,0,22,0,8,68,54,0,0,0,33,2,2,Y,A,N,3204,7766,1734,1662,7621,3179,52,238,99,161,78,51,255,115,52,S,NEW YORK CITY AREA,Y,N,150,2,2,WCMB,0,0,O,11,S,M,4,M,9,2,C,A,1,J,U,U,U,U,U,Y,237,1004587
33,28,30,0,0,0,0,0,0,-16,0,0,0,1,0,2,0,12,0,0,0,10,0,0,0,0,0,0,25,0,0,0,0,0,0,9,0,24,0,0,0,2,0,1,12,10,0,0,0,37,1,1,Y,A,N,599,1911,1236,1197,1883,589,33,52,16,34,10,33,35,14,34,S,DALLAS AREA,Y,N,30,1,1,WC,0,0,O,6,S,M,3,M,9,1,I,A,0,N,U,U,U,U,U,Y,1121,1004589
39,231,45,0,0,0,0,0,0,4,1,3,0,1,0,10,0,50,0,19,0,38,0,0,0,0,11,0,111,0,47,5,3,1,1,27,0,74,0,27,0,84,0,4,50,38,0,0,1,33,2,2,U,A,N,5746,14468,1926,1887,14450,5734,59,452,179,230,78,39,176,58,57,S,DC/MARYLAND/VIRGINIA AREA,N,N,130,4,2,WCMB,0,0,O,2,S,S,2,M,6,1,C,A,0,S,U,U,U,U,U,Y,164,1004594
38,288,30,4,11,4,4,0,0,87,11,2,0,5,0,7,0,111,0,9,0,97,0,0,0,0,5,0,165,0,13,11,13,0,0,88,0,139,0,17,0,39,0,7,111,97,0,0,1,33,1,1,Y,A,N,1414,3287,961,906,3218,1388,31,111,48,259,105,34,211,91,32,T,MIDWEST AREA,Y,N,130,2,2,WCMB,0,0,O,7,S,S,3,M,7,2,C,A,1,S,U,U,U,U,Y,Y,513,1004605
47,227,35,0,0,0,0,0,6,-170,-12,4,0,1,0,7,0,42,0,22,0,32,0,1,2,2,9,0,67,0,47,6,4,2,4,28,0,61,0,25,0,53,0,5,42,32,0,0,1,37,4,2,Y,A,N,6316,21892,2878,2852,21892,6316,79,608,175,284,112,50,459,165,65,C,DALLAS AREA,Y,N,30,1,1,WC,0,0,O,1,S,M,6,M,8,2,C,A,0,N,U,U,U,U,U,Y,1120,1004612
50,234,50,0,0,0,0,0,0,50,0,1,0,1,0,15,0,56,0,35,0,39,0,1,1,1,18,0,85,0,100,5,3,0,0,63,0,171,0,12,0,15,0,2,56,39,0,1,0,37,1,1,U,A,N,6415,10327,1879,1805,10212,6336,50,284,176,217,97,50,296,142,50,U,SOUTH FLORIDA AREA,Y,N,150,2,2,WCMB,0,0,O,15,S,M,3,M,6,3,C,A,1,G,U,U,U,Y,Y,Y,73,1004617
86,848,75,0,25,6,6,0,0,100,-10,1,0,3,0,39,0,300,0,23,0,257,0,0,0,0,11,0,504,0,50,1,1,1,1,234,0,455,0,45,0,100,0,4,300,257,0,2,0,33,1,1,N,C,N,6357,17501,2606,2533,17315,6269,84,577,209,814,309,90,740,294,85,C,MIDWEST AREA,N,N,30,1,1,WC,1,1,O,10,S,S,4,M,4,2,C,A,0,S,U,U,Y,U,U,Y,1011,1004630
31,74,30,0,0,0,0,0,0,-46,-1,0,0,0,0,10,0,38,0,7,0,28,0,0,0,0,3,0,28,0,10,4,4,0,0,30,0,32,0,5,0,6,0,0,38,28,0,0,1,33,3,3,U,A,N,1118,2314,947,893,2240,1073,31,77,37,90,52,31,104,53,32,T,NEW ENGLAND AREA,N,N,30,2,2,WC,1,1,O,1,S,M,2,M,7,2,C,A,0,F,U,U,Y,Y,U,Y,484,1004635
11,437,10,2,0,0,0,0,0,-150,-1,9,0,0,0,5,0,174,0,60,0,162,0,0,0,0,29,0,215,0,91,25,19,18,29,168,0,248,0,50,0,58,0,9,174,162,0,2,0,37,2,2,N,A,N,8569,17829,2266,2181,17703,8503,62,506,243,487,231,12,583,264,16,S,NEW YORK CITY AREA,Y,N,60,2,2,WCMB,0,0,O,5,S,M,3,M,9,1,C,A,1,N,Y,Y,U,U,U,Y,432,1004646
63,621,60,0,0,0,0,0,0,26,-8,1,0,2,0,10,0,134,3,67,1,121,3,3,6,4,24,0,198,11,225,46,51,18,71,86,2,174,9,101,1,249,2,3,137,124,0,2,1,33,1,1,U,A,N,6132,18239,1718,1667,18062,6051,54,583,195,612,198,65,770,220,60,T,DALLAS AREA,N,N,130,7,5,WCMB,1,0,O,5,S,B,1,M,6,1,C,A,0,N,U,U,U,U,U,Y,113,1004647
33,204,30,3,0,0,0,0,0,18,-1,1,0,2,0,3,0,59,0,17,0,54,0,0,0,0,6,0,89,0,25,16,24,11,16,66,0,110,0,3,0,4,0,3,59,54,0,0,0,39,2,2,N,A,N,3481,8304,1324,1287,8252,3452,34,217,91,197,90,33,218,85,33,C,MIDWEST AREA,Y,N,200,2,2,WCMB,0,0,O,4,S,A,2,M,8,2,I,A,0,N,U,U,U,U,U,Y,186,1004654
39,292,45,0,13,4,4,0,0,68,8,1,0,1,0,14,0,76,0,19,0,60,0,0,0,0,5,0,167,0,49,13,9,3,10,58,0,170,0,20,0,46,0,2,76,60,0,0,1,37,1,1,Y,B,N,2301,6317,1332,1281,6281,2286,38,185,67,269,84,37,262,88,36,S,MIDWEST AREA,Y,N,150,2,2,WCMB,0,0,O,4,S,B,1,M,7,1,C,A,0,S,U,U,U,U,U,Y,387,1004655
44,890,45,0,22,9,9,0,0,111,13,3,0,2,0,59,0,218,0,45,0,156,0,30,41,26,14,0,422,0,297,10,17,8,63,81,0,159,0,118,0,559,0,6,218,156,0,4,0,39,1,1,N,A,N,5525,18859,1187,1147,18822,5514,30,495,145,853,172,40,741,177,38,S,HOUSTON AREA,Y,N,130,3,3,WCMB,0,0,O,15,M,S,6,M,5,3,I,B,1,O,U,U,U,U,U,Y,174,1004658
41,178,35,0,9,4,4,0,0,-135,-4,2,0,1,0,9,0,39,0,8,0,28,0,0,0,0,2,0,45,0,28,5,6,2,2,26,0,55,0,9,0,18,0,3,39,28,0,0,1,37,1,1,N,A,N,3837,10588,1418,1352,10372,3740,40,305,110,223,95,43,266,111,41,T,OHIO AREA,Y,N,60,3,3,WCMB,0,0,O,6,S,M,3,M,6,1,C,A,0,U,U,U,U,U,U,Y,596,1004659
30,121,30,0,0,0,0,0,0,17,0,0,0,0,0,6,0,50,0,5,0,44,0,0,0,0,2,0,69,0,7,10,9,4,6,46,0,74,0,3,0,2,0,0,50,44,0,0,0,35,3,3,Y,A,N,1519,2706,995,944,2683,1506,30,87,49,115,54,30,117,54,31,T,CENTRAL/SOUTH TEXAS AREA,Y,N,30,1,1,WC,1,0,O,5,S,M,3,M,7,2,I,A,0,N,U,U,U,U,Y,Y,1070,1004661
71,387,50,0,61,18,18,0,2,127,-13,1,0,2,0,9,0,80,0,25,0,68,0,0,0,0,6,0,230,0,154,14,20,4,26,65,0,270,0,28,0,114,0,3,80,68,0,0,1,35,2,1,Y,A,N,2038,7402,1883,1747,6767,1920,53,205,58,345,94,75,230,69,64,T,CENTRAL/SOUTH TEXAS AREA,Y,N,150,2,2,WCMB,0,0,O,2,S,M,2,M,6,1,C,A,0,U,U,Y,Y,U,U,Y,644,1004662
30,16,30,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,7,0,2,0,8,0,0,5,4,0,0,1,37,1,1,N,A,N,443,848,1085,1031,840,438,30,25,13,21,5,30,13,4,30,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,30,1,1,WC,0,0,O,15,S,M,2,M,8,1,C,A,0,N,U,U,U,U,Y,Y,1116,1004663
35,192,45,0,0,0,0,0,0,-29,0,6,0,1,0,14,0,87,0,1,0,66,0,4,5,3,1,0,139,0,0,17,13,0,0,40,0,65,0,26,0,74,0,7,87,66,0,0,0,39,1,1,Y,A,N,2656,7139,1425,1349,7052,2608,39,202,74,202,61,36,179,58,36,S,NEW ENGLAND AREA,Y,N,200,3,3,WCMB,0,0,O,13,S,M,3,M,6,1,C,A,0,J,U,U,U,U,U,Y,312,1004666
42,119,42,1,0,0,0,0,0,118,1,2,0,1,0,9,0,50,1,7,0,38,1,0,0,0,4,0,73,0,9,5,2,3,3,27,1,43,0,18,0,39,0,3,50,39,0,0,0,37,2,2,N,A,N,1953,4707,1693,1578,4157,1753,46,122,52,80,34,41,113,52,42,S,OHIO AREA,Y,R,80,3,3,WCMB,0,0,O,4,S,M,2,M,9,2,C,A,1,U,U,Y,Y,U,U,Y,345,1004669
51,544,60,0,0,0,0,0,0,-74,-1,1,0,1,0,25,0,113,0,5,0,86,0,0,0,0,3,0,402,0,11,3,3,0,0,59,0,205,0,31,0,208,0,3,113,86,0,0,0,33,1,1,Y,A,N,3490,16569,1777,1725,16551,3484,54,517,109,569,115,51,648,133,56,S,DALLAS AREA,Y,N,30,1,1,WC,0,0,O,8,S,M,2,M,6,2,C,A,1,U,U,U,U,U,U,Y,1008,1004671
73,784,42,3,84,26,25,0,0,-268,-4,20,0,1,0,60,0,263,0,159,0,188,0,0,0,0,93,0,309,2,233,29,38,7,8,180,0,217,2,117,0,325,0,21,264,188,0,0,1,33,1,1,Y,B,N,7117,15754,1870,1783,15452,7005,56,483,219,874,347,75,734,293,64,U,NEW ENGLAND AREA,N,N,130,3,2,WCMB,0,0,O,5,M,S,1,M,5,2,B,K,0,O,U,U,U,U,U,Y,364,1004674
45,595,40,2,0,0,0,0,4,-388,-15,16,0,5,0,50,0,272,0,74,0,206,0,2,2,1,35,0,295,0,133,14,14,1,3,184,0,334,0,91,0,95,0,21,272,206,0,4,1,37,1,1,Y,A,N,8715,17996,2027,1989,17825,8637,55,495,240,724,353,50,543,265,58,S,MIDWEST AREA,Y,N,30,1,1,WC,0,0,O,2,M,B,1,M,6,1,C,B,0,G,U,U,U,U,U,N,1116,1004675
140,1342,110,7,66,23,23,0,7,557,81,29,0,1,0,66,0,327,0,92,0,239,0,0,0,0,41,0,578,0,243,90,115,22,100,196,0,509,0,104,0,311,0,29,327,239,0,11,1,39,1,1,U,EA,N,8485,27281,3419,3350,27185,8457,88,715,223,1156,320,113,1140,324,113,S,DC/MARYLAND/VIRGINIA AREA,Y,N,200,3,3,WCMB,0,0,O,2,M,U,4,M,7,1,C,B,0,U,U,U,U,U,U,Y,554,1004676
39,289,39,0,0,0,0,0,0,-22,-34,3,0,4,0,20,0,117,0,48,0,92,0,11,14,9,10,0,98,0,97,11,8,0,0,116,0,169,0,22,0,26,0,7,117,92,0,0,0,37,1,1,Y,A,N,7161,13199,1798,1710,12990,7034,50,382,207,296,173,50,381,197,53,C,MIDWEST AREA,N,N,30,7,3,WCMB,0,0,O,3,M,M,2,M,4,2,C,B,0,N,U,U,U,Y,U,Y,462,1004678
68,626,71,5,0,0,0,0,0,-362,-68,9,0,1,0,68,0,233,0,143,0,157,0,3,12,10,110,1,371,0,161,41,63,14,55,151,0,314,0,119,0,219,0,10,233,157,0,0,1,35,3,2,U,A,N,3387,9295,2070,2029,9262,3361,60,272,99,746,216,91,736,205,97,T,CALIFORNIA NORTH AREA,N,N,130,2,2,WCMB,0,0,O,3,S,M,3,M,7,2,C,A,0,H,Y,U,U,U,U,Y,85,1004680
19,1,19,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,35,1,1,N,A2,N,96,327,279,268,282,75,8,9,2,1,1,18,7,3,19,C,MIDWEST AREA,N,N,30,2,2,WC,1,0,O,7,M,S,1,M,6,1,C,A,0,G,U,U,U,U,U,Y,704,1004684
59,499,50,0,26,8,8,0,0,28,-1,12,0,1,0,6,0,173,0,116,0,156,0,0,0,0,65,0,170,0,155,8,6,2,2,165,0,190,0,103,0,135,0,13,173,156,0,0,1,33,1,1,U,A2,N,3716,8250,1259,1229,8081,3629,40,261,117,489,253,60,391,203,63,U,NEW YORK CITY AREA,N,R,10,2,2,WC,1,0,O,3,M,A,3,M,5,1,I,D,0,H,U,U,U,U,U,Y,417,1004685
26,108,25,0,0,0,0,0,0,52,1,0,0,0,0,16,0,50,0,6,0,33,0,0,0,0,5,0,34,0,9,5,1,1,1,22,0,19,0,17,0,24,0,0,50,33,0,0,0,33,1,1,U,B,N,1537,3098,838,794,3061,1519,26,102,51,90,41,26,111,46,26,S,CENTRAL/SOUTH TEXAS AREA,N,N,30,2,1,WC,0,0,O,2,S,M,3,M,6,3,C,A,0,U,U,U,U,Y,Y,Y,990,1004687
